#NAME SDSSID RA DEC R_PET R_PET_ERR I_MOD I_MOD_ERR G_MOD G_MOD_ERR N_FIRST FIRST_TOTINTFLUX N_NVSS NVSS_TOTINTFLUX Z QOP ZSOURCE OIII_SN EW_OIII VISCLASS BESTCLASS HI_COMP ZSOURCE_TARGET DISAGREE_GAMA NAME RA_deg DEC_deg W1 W1err W2 W2err W3 W3err W4 W4err
J215932.21+010058.7 587734305950007593 329.88422 1.01633 19.300 0.059 18.507 0.023 20.644 0.067 1 14.16 1 14.900 0.36017 4 WiggleZ 2.79 4.50 Aae LERG 1 1 -1 J215932.21+010058.7 329.884220 1.016330 15.233 0.040 14.963 0.083 12.385 0.000 8.760 0.000
J215935.67+005814.1 587734305950007612 329.89865 0.97059 18.888 0.041 18.353 0.014 19.847 0.024 1 2.07 1 2.300 0.43856 4 WiggleZ 63.40 69.20 Ae HERG 1 1 -1 J215935.67+005814.1 329.898650 0.970590 14.222 0.028 13.294 0.032 10.536 0.105 7.842 0.209
J215949.91+005146.7 587734305950073065 329.95799 0.86300 20.166 0.054 20.079 0.037 20.190 0.024 1 11.20 1 11.600 2.96470 3 WiggleZ .. .. AeB AeB 1 1 -1 J215949.91+005146.7 329.957990 0.863000 17.354 0.169 16.172 0.221 12.453 0.000 8.305 0.000
J215954.45-002150.1 587734304339460203 329.97691 -0.36394 16.648 0.003 16.401 0.005 16.684 0.004 1 2.85 1 5.100 1.95963 3 SDSS .. .. AeB AeB 1 -1 -1 J215954.45-002150.1 329.976910 -0.363940 13.810 0.025 13.182 0.029 10.405 0.093 8.655 0.419
J220007.04-002245.0 587734304339460622 330.02935 -0.37919 18.984 0.050 18.533 0.023 20.105 0.036 1 3.08 1 4.300 0.20539 5 WiggleZ 12.70 10.90 Ae HERG 1 0 -1 J220007.04-002245.0 330.029350 -0.379190 14.547 0.030 13.621 0.036 9.686 0.057 7.488 0.148
J220017.37-000133.9 587731186190843927 330.07238 -0.02611 19.318 0.024 19.227 0.018 19.250 0.012 3 14.80 1 15.800 0.61189 4 SDSS .. .. AeB AeB 1 -1 -1 J220017.37-000133.9 330.072380 -0.026110 15.385 0.042 14.659 0.058 11.797 0.000 8.364 0.000
J220025.85+005116.8 587734305950138443 330.10773 0.85467 16.105 0.008 15.547 0.004 16.809 0.005 1 0.54 0 -99.000 0.07370 5 SDSS 36.40 4.77 NA SF 1 -1 -1 J220025.85+005116.8 330.107730 0.854670 13.041 0.024 12.888 0.028 9.595 0.048 6.663 0.087
J220031.31+003541.9 587734305413267556 330.13049 0.59498 16.911 0.013 16.529 0.006 17.798 0.008 1 3.70 1 4.400 0.09786 5 SDSS 3.49 0.53 NA LERG 1 -1 -1 J220031.31+003541.9 330.130490 0.594980 14.011 0.028 13.755 0.038 12.378 0.483 8.823 0.000
J220034.39+003238.0 587734305413267893 330.14332 0.54391 19.503 0.055 18.891 0.023 20.632 0.047 1 0.86 0 -99.000 0.35868 4 SDSS 6.53 3.75 Aae LERG 1 -1 -1 J220034.39+003238.0 330.143320 0.543910 15.217 0.040 14.843 0.068 11.850 0.278 9.071 0.000
J220103.13-005300.2 587731185117167667 330.26307 -0.88341 16.242 0.003 15.816 0.005 16.575 0.004 1 1.58 0 -99.000 0.21328 3 SDSS .. .. AeB AeB 0 -1 -1 J220103.13-005300.2 330.263070 -0.883410 12.805 0.024 11.799 0.022 8.603 0.025 6.073 0.045
J220107.71-004231.0 587734303802720300 330.28215 -0.70862 16.848 1.670 16.272 0.005 16.932 0.006 1 1.00 1 2.400 0.05043 5 SDSS 104.00 46.80 NA SF 0 -1 -1 J220107.71-004231.0 330.282150 -0.708620 13.871 0.040 13.582 0.044 9.507 0.047 7.090 0.142
J220147.37+000801.2 587734304876528120 330.44741 0.13367 18.798 0.046 18.190 0.016 20.512 0.053 1 35.50 1 39.300 0.38772 5 SDSS 2.93 1.87 NA LERG 0 -1 -1 J220147.37+000801.2 330.447410 0.133670 14.727 0.033 14.455 0.052 12.582 0.000 8.856 0.000
J220151.97+001908.4 587731186727845967 330.46656 0.31900 14.550 0.005 14.061 0.002 15.350 0.003 1 2.22 0 -99.000 0.06403 5 SDSS 8.10 0.86 NA LERG 0 -1 -1 J220151.97+001908.4 330.466560 0.319000 11.865 0.022 11.871 0.023 10.756 0.144 8.507 0.364
J220154.03+000454.3 587734304876527758 330.47512 0.08177 16.329 0.004 16.389 0.005 17.569 0.006 1 3.20 1 4.600 0.09913 5 SDSS 0.91 0.15 NA LERG 0 -1 -1 J220154.03+000454.3 330.475120 0.081770 12.781 0.024 12.691 0.026 11.052 0.142 9.044 0.000
J220200.32-003042.4 587731185654104601 330.50136 -0.51178 18.743 0.069 17.671 0.015 20.309 0.074 1 6.94 1 9.600 0.47462 5 SDSS 2.26 1.28 NA LERG 0 -1 -1 J220200.32-003042.4 330.501360 -0.511780 14.241 0.029 14.071 0.042 12.556 0.000 9.076 0.000
J220201.62+000747.3 587734304876528063 330.50676 0.12981 14.923 0.007 14.299 0.002 15.647 0.003 1 0.89 0 -99.000 0.06303 5 SDSS 9.81 1.73 NA SF 0 -1 -1 J220201.62+000747.3 330.506760 0.129810 12.075 0.023 12.047 0.023 10.500 0.094 8.792 0.490
J220204.96+001139.1 587734304876593174 330.52067 0.19422 15.916 0.012 15.369 0.004 16.606 0.005 1 1.87 1 2.600 0.06226 3 SDSS 72.10 16.70 NA SF 0 -1 -1 J220204.96+001139.1 330.520670 0.194220 12.883 0.024 12.378 0.023 8.828 0.029 6.425 0.061
J220207.05-002132.5 587734304339722743 330.52938 -0.35905 19.882 0.155 18.757 0.028 21.261 0.121 4 71.84 1 105.000 0.52075 4 SDSS 11.90 27.90 Ae HERG 0 -1 -1 J220207.05-002132.5 330.529380 -0.359050 14.550 0.031 14.325 0.053 11.426 0.224 8.408 0.000
J220213.34+004442.4 587731187264782635 330.55561 0.74512 20.110 0.042 19.907 0.031 20.044 0.019 1 6.28 1 7.100 1.95322 3 SDSS .. .. AeB AeB 0 -1 -1 J220213.34+004442.4 330.555610 0.745120 17.044 0.131 16.060 0.199 11.845 0.000 8.754 0.000
J220308.55-010305.8 587734303266046324 330.78565 -1.05162 19.562 0.032 19.147 0.020 20.172 0.030 1 0.70 0 -99.000 1.97821 3 SDSS .. .. AeB AeB 0 -1 -1 J220308.55-010305.8 330.785650 -1.051620 15.708 0.051 14.318 0.053 11.077 0.170 8.335 0.000
J220314.31-005023.2 587731185117364547 330.80963 -0.83978 16.698 0.013 16.253 0.005 17.749 0.010 1 3.04 1 3.443 0.14437 5 SDSS 1.23 0.46 NA LERG 0 -1 -1 J220314.31-005023.2 330.809630 -0.839780 13.662 0.026 13.413 0.032 11.872 0.000 8.930 0.000
J220315.99+003415.9 587734305413529813 330.81665 0.57110 13.380 0.009 12.820 0.002 13.928 0.002 1 17.16 1 31.700 0.03014 5 SDSS 75.90 10.50 NA SF 0 -1 -1 J220315.99+003415.9 330.816650 0.571100 10.804 0.023 10.497 0.020 6.389 0.015 3.702 0.022
J220317.78-001511.8 587734304339853493 330.82410 -0.25328 19.812 0.037 19.663 0.027 19.719 0.018 1 12.84 1 12.000 2.11982 4 SDSS .. .. AeB AeB 0 -1 -1 J220317.78-001511.8 330.824100 -0.253280 17.173 0.157 16.092 0.196 11.701 0.000 8.399 0.000
J220322.10-002440.1 587734304339853516 330.84209 -0.41114 17.868 0.020 17.438 0.012 18.622 0.021 1 1.30 0 -99.000 0.19822 3 SDSS 9.69 2.89 NA LERG 0 -1 -1 J220322.10-002440.1 330.842090 -0.411140 14.614 0.031 14.092 0.045 10.098 0.066 8.091 0.252
J220324.34-001648.8 587734304339853534 330.85145 -0.28025 16.615 0.008 16.178 0.005 17.265 0.011 1 2.76 1 3.200 0.10587 3 SDSS 12.20 2.17 NA SF 0 -1 -1 J220324.34-001648.8 330.851450 -0.280250 13.329 0.024 12.899 0.028 8.492 0.026 6.114 0.054
J220345.23-000739.2 587731186191172100 330.93847 -0.12758 19.050 0.093 18.246 0.017 20.668 0.068 1 0.81 0 -99.000 0.46831 5 SDSS -0.02 -0.01 NA LERG 0 -1 -1 J220345.23-000739.2 330.938470 -0.127580 14.672 0.032 14.436 0.055 12.211 0.000 8.829 0.000
J220350.11+001200.1 587734304876724583 330.95881 0.20004 17.153 0.030 16.617 0.006 17.344 0.006 1 0.99 0 -99.000 0.14363 4 SDSS 38.80 7.69 NA SF 0 -1 -1 J220350.11+001200.1 330.958810 0.200040 14.000 0.026 13.420 0.032 8.915 0.030 6.115 0.058
J220350.87-000532.2 587731186191171994 330.96198 -0.09228 16.098 0.009 15.589 0.004 16.962 0.006 1 2.06 1 4.100 0.10905 5 SDSS 1.60 0.44 NA LERG 0 -1 -1 J220350.87-000532.2 330.961980 -0.092280 13.142 0.024 13.035 0.027 12.050 0.432 8.693 0.000
J220400.08-011447.0 587734303266177217 331.00035 -1.24639 16.050 0.009 15.784 0.004 16.784 0.006 1 1.40 1 3.000 0.05347 4 SDSS 17.00 3.21 NA SF 0 -1 -1 J220400.08-011447.0 331.000350 -1.246390 12.831 0.025 12.504 0.025 8.345 0.023 6.542 0.086
J220412.72-000155.6 587731186191237243 331.05302 -0.03212 14.419 0.012 14.084 0.002 14.918 0.002 1 3.21 1 4.800 0.03275 5 SDSS 20.50 1.57 NA SF 0 -1 -1 J220412.72-000155.6 331.053020 -0.032120 11.613 0.024 11.447 0.021 7.432 0.019 4.947 0.032
J220421.37-001302.9 587734304339919180 331.08907 -0.21748 17.708 0.015 17.199 0.009 18.653 0.013 1 0.64 0 -99.000 0.16019 3 SDSS 2.99 1.14 NA SF 0 -1 -1 J220421.37-001302.9 331.089070 -0.217480 13.900 0.026 13.411 0.033 9.277 0.035 7.516 0.164
J220423.23-004124.2 587734303803048223 331.09679 -0.69008 17.250 0.017 16.750 0.007 18.280 0.013 1 4.22 1 3.500 0.14949 5 SDSS 1.20 0.33 NA LERG 0 -1 -1 J220423.23-004124.2 331.096790 -0.690080 14.151 0.028 13.851 0.038 11.819 0.000 8.176 0.000
J220445.27+003141.8 587734305413726502 331.18864 0.52829 17.250 0.005 16.635 0.005 18.448 0.008 1 2.24 1 3.600 1.35310 3 SDSS .. .. AeB AeB 0 -1 -1 J220445.27+003141.8 331.188640 0.528290 12.652 0.023 11.209 0.021 8.395 0.024 6.576 0.075
J220450.94-002100.5 587734304339984642 331.21225 -0.35015 19.381 0.065 18.197 0.025 20.447 0.085 1 3.20 1 4.300 0.52693 4 SDSS 1.00 0.73 NA LERG 0 -1 -1 J220450.94-002100.5 331.212250 -0.350150 14.669 0.032 14.504 0.056 11.591 0.228 8.870 0.000
J220501.03+001115.5 587734304876855651 331.25432 0.18766 16.829 0.009 16.498 0.005 17.626 0.006 1 1.06 1 2.500 0.09552 3 SDSS 7.07 1.16 NA SF 0 -1 -1 J220501.03+001115.5 331.254320 0.187660 13.386 0.025 13.065 0.029 9.154 0.035 7.044 0.105
J220502.68-002841.4 587731185654432113 331.26117 -0.47819 16.830 0.013 16.274 0.005 17.836 0.010 1 1.36 0 -99.000 0.14289 5 SDSS 5.47 1.56 NA LERG 0 -1 -1 J220502.68-002841.4 331.261170 -0.478190 13.701 0.025 13.505 0.034 11.933 0.000 8.474 0.318
J220509.50-004820.5 587734303803179034 331.28962 -0.80571 16.450 0.020 15.992 0.004 16.945 0.005 1 0.76 0 -99.000 0.09801 5 SDSS .. .. AeB AeB 0 -1 -1 J220509.50-004820.5 331.289620 -0.805710 13.084 0.024 12.431 0.024 9.362 0.039 6.530 0.078
J220515.43-010733.3 587734303266308145 331.31431 -1.12593 14.342 0.010 13.887 0.002 14.795 0.003 1 2.75 0 -99.000 0.03172 5 SDSS 14.90 1.39 NA LERG 0 -1 -1 J220515.43-010733.3 331.314310 -1.125930 11.798 0.022 11.818 0.022 9.396 0.044 7.816 0.243
J220516.30+004229.7 587731187265110254 331.31794 0.70827 19.763 0.030 19.801 0.027 20.252 0.022 1 6.18 1 6.600 1.08913 4 SDSS .. .. AeB AeB 0 -1 -1 J220516.30+004229.7 331.317940 0.708270 15.514 0.044 14.405 0.054 11.843 0.324 8.821 0.000
J220518.03+001831.6 587731186728239471 331.32515 0.30880 18.043 0.056 17.334 0.010 19.486 0.030 1 2.14 1 3.100 0.28982 5 SDSS 1.72 0.71 NA LERG 0 -1 -1 J220518.03+001831.6 331.325150 0.308800 14.486 0.038 14.125 0.050 12.083 0.000 8.183 0.000
J220528.73-003228.2 587731185654497634 331.36974 -0.54117 16.572 0.024 16.077 0.005 17.622 0.009 1 2.70 1 8.200 0.14505 5 SDSS 3.03 0.40 NA LERG 0 -1 -1 J220528.73-003228.2 331.369740 -0.541170 13.552 0.027 13.356 0.033 11.972 0.400 8.305 0.000
J220551.57+001106.2 587734304876986606 331.46489 0.18506 17.547 0.021 17.014 0.008 18.594 0.013 1 2.19 1 2.500 0.15214 5 SDSS 5.40 2.38 NA LERG 0 -1 -1 J220551.57+001106.2 331.464890 0.185060 14.357 0.029 14.155 0.048 12.518 0.000 8.394 0.000
J220608.73-004654.2 587734303803245217 331.53640 -0.78172 19.205 0.087 18.323 0.022 20.669 0.097 1 2.28 1 2.300 0.37013 3 SDSS 3.13 2.70 NA LERG 0 -1 -1 J220608.73-004654.2 331.536400 -0.781720 15.004 0.036 14.633 0.062 12.021 0.000 8.272 0.000
J220630.50+001531.3 587731186728370613 331.62709 0.25871 18.490 0.032 17.712 0.013 19.403 0.025 1 0.58 0 -99.000 0.21012 3 SDSS 3.34 1.77 NA LERG 0 -1 -1 J220630.50+001531.3 331.627090 0.258710 14.048 0.029 13.186 0.031 9.986 0.056 7.457 0.169
J220715.38-001455.9 587734304340246784 331.81412 -0.24888 17.132 0.023 16.631 0.007 18.487 0.016 1 5.35 1 7.600 0.23093 5 SDSS 3.40 0.70 NA LERG 0 -1 -1 J220715.38-001455.9 331.814120 -0.248880 13.813 0.027 13.527 0.034 11.779 0.000 8.839 0.000
J220719.77+004157.3 587731187265306975 331.83238 0.69925 19.536 0.025 19.343 0.019 19.540 0.014 1 143.43 1 158.572 1.89650 3 SDSS .. .. AeB AeB 0 -1 -1 J220719.77+004157.3 331.832380 0.699250 15.862 0.053 14.604 0.059 11.133 0.151 8.773 0.470
J220720.37+004915.5 587731187265306977 331.83489 0.82097 18.211 0.051 17.536 0.009 19.330 0.018 1 1.38 1 3.600 0.23535 5 SDSS 4.12 0.86 NA LERG 0 -1 -1 J220720.37+004915.5 331.834890 0.820970 14.276 0.030 13.951 0.039 11.868 0.000 8.636 0.000
J220734.12+001508.4 587731186728501662 331.89219 0.25234 19.159 0.135 18.523 0.017 20.875 0.062 1 3.59 1 4.615 0.36870 4 SDSS 3.55 2.93 NA LERG 0 -1 -1 J220734.12+001508.4 331.892190 0.252340 15.025 0.034 14.807 0.067 11.685 0.000 8.254 0.000
J220752.53-001735.8 587734304340312312 331.96890 -0.29329 19.012 0.020 18.667 0.013 19.150 0.013 2 170.20 1 169.900 1.63779 4 SDSS .. .. AeB AeB 0 -1 -1 J220752.53-001735.8 331.968900 -0.293290 15.771 0.050 14.567 0.063 11.893 0.298 8.468 0.000
J220753.64+001810.8 587731186728501363 331.97353 0.30302 15.819 0.007 15.246 0.003 16.628 0.005 1 1.59 0 -99.000 0.09721 5 SDSS 6.99 1.15 NA LERG 0 -1 -1 J220753.64+001810.8 331.973530 0.303020 13.054 0.039 12.995 0.044 11.648 0.373 8.330 0.000
J220755.85+000555.1 587734304877183280 331.98271 0.09865 17.018 0.016 16.506 0.007 17.874 0.010 1 0.78 0 -99.000 0.11111 5 SDSS 4.43 1.68 NA LERG 0 -1 -1 J220755.85+000555.1 331.982710 0.098650 14.334 0.029 14.152 0.049 12.480 0.000 8.923 0.000
J220804.41-010131.9 587731185117954456 332.01841 -1.02553 18.727 0.041 18.017 0.015 20.331 0.061 1 3.60 1 4.400 0.36536 5 SDSS -0.99 -0.35 NA LERG 0 -1 -1 J220804.41-010131.9 332.018410 -1.025530 14.604 0.032 14.384 0.053 12.050 0.000 8.907 0.000
J220812.88-010403.6 587734303266636253 332.05370 -1.06768 19.708 0.105 19.124 0.038 21.515 0.183 1 3.52 1 3.900 0.52257 3 SDSS -0.12 -0.08 NA LERG 0 -1 -1 J220812.88-010403.6 332.053700 -1.067680 15.223 0.040 14.968 0.078 12.452 0.000 8.346 0.000
J220816.87+003044.4 587734305414119734 332.07031 0.51234 17.951 0.067 17.760 0.014 19.728 0.034 1 1.00 0 -99.000 0.25088 5 SDSS 2.00 1.05 NA LERG 0 -1 -1 J220816.87+003044.4 332.070310 0.512340 14.692 0.033 14.396 0.053 12.545 0.000 8.423 0.000
J220856.48+004635.1 587731187265503697 332.23535 0.77642 19.766 0.050 18.993 0.022 21.382 0.070 1 1.87 1 2.300 0.44364 5 SDSS 1.01 0.34 NA LERG 0 -1 -1 J220856.48+004635.1 332.235350 0.776420 15.138 0.036 14.920 0.073 12.194 0.000 8.820 0.000
J220900.78+002357.7 587731186728632619 332.25326 0.39936 19.928 0.043 19.731 0.025 20.182 0.020 1 0.64 0 -99.000 3.12280 3 SDSS .. .. AeB AeB 0 -1 -1 J220900.78+002357.7 332.253260 0.399360 16.198 0.066 15.721 0.141 12.217 0.423 8.992 0.000
J220908.24-005558.8 587731185118019696 332.28436 -0.93302 18.859 0.016 18.704 0.014 18.587 0.010 1 21.14 1 22.962 0.52984 4 SDSS .. .. AeB AeB 0 -1 -1 J220908.24-005558.8 332.284360 -0.933020 14.679 0.031 13.489 0.034 10.919 0.145 8.789 0.481
J220931.44-003026.1 587731185654956385 332.38101 -0.50727 16.607 0.018 16.143 0.005 17.705 0.010 1 3.78 1 4.900 0.14099 5 SDSS 6.29 1.41 NA LERG 0 -1 -1 J220931.44-003026.1 332.381010 -0.507270 13.757 0.026 13.535 0.033 11.736 0.000 8.535 0.000
J220939.53+002341.4 587731186728698152 332.41474 0.39485 17.516 0.016 17.029 0.007 18.739 0.012 1 2.46 1 4.700 0.17969 5 SDSS 2.43 0.38 NA LERG 0 -1 -1 J220939.53+002341.4 332.414740 0.394850 14.156 0.028 13.886 0.039 12.045 0.000 8.511 0.000
J221001.81-001309.7 587734304340574368 332.50757 -0.21938 19.853 0.046 19.916 0.033 20.148 0.025 1 124.46 1 118.400 1.09405 4 SDSS .. .. AeB AeB 0 -1 -1 J221001.81-001309.7 332.507570 -0.219380 15.892 0.053 15.117 0.086 12.141 0.423 8.621 0.000
J221030.25-000022.1 587731186191958053 332.62608 -0.00615 16.548 0.011 16.269 0.005 17.106 0.005 1 1.04 0 -99.000 0.04483 5 SDSS 83.30 28.30 NA SF 0 -1 -1 J221030.25-000022.1 332.626080 -0.006150 13.423 0.024 13.254 0.030 9.663 0.043 7.579 0.187
J221106.36-001514.2 587734304340705783 332.77653 -0.25397 19.098 0.093 18.257 0.020 20.639 0.077 1 2.53 1 3.100 0.39453 5 SDSS 2.79 2.29 NA LERG 0 -1 -1 J221106.36-001514.2 332.776530 -0.253970 14.855 0.035 14.585 0.056 11.687 0.000 8.889 0.000
J221108.34-000302.5 587731186192023581 332.78476 -0.05070 18.468 0.013 18.224 0.010 18.913 0.011 1 16.22 1 25.000 0.36182 4 SDSS 2.15 0.73 Aa LERG 0 -1 -1 J221108.34-000302.5 332.784760 -0.050700 14.295 0.029 13.617 0.035 11.495 0.257 8.645 0.000
J221109.88-002327.4 587734304340705520 332.79118 -0.39094 19.055 0.064 18.580 0.015 19.835 0.022 1 37.55 1 50.500 0.44760 5 SDSS 0.92 0.98 NA LERG 0 -1 -1 J221109.88-002327.4 332.791180 -0.390940 14.362 0.030 13.951 0.042 11.714 0.260 8.395 0.000
J221120.84-000211.3 587731186192023827 332.83684 -0.03648 17.059 0.021 16.578 0.007 18.392 0.014 1 1.40 1 3.600 0.19960 5 SDSS 0.63 0.13 NA LERG 0 -1 -1 J221120.84-000211.3 332.836840 -0.036480 14.165 0.041 13.960 0.054 12.134 0.465 8.440 0.000
J221127.43-000302.1 587731186192023676 332.86430 -0.05061 14.712 0.004 14.155 0.002 15.468 0.003 1 3.83 1 3.900 0.05244 5 SDSS 11.60 1.65 NA LERG 0 -1 -1 J221127.43-000302.1 332.864300 -0.050610 11.978 0.022 12.019 0.022 10.630 0.102 9.088 0.538
J221131.68-002853.2 587731185655152936 332.88202 -0.48145 16.728 0.015 16.339 0.006 17.798 0.011 1 3.61 1 4.300 0.13185 5 SDSS 3.58 1.43 NA LERG 0 -1 -1 J221131.68-002853.2 332.882020 -0.481450 13.486 0.034 13.218 0.038 9.821 0.064 7.704 0.000
J221142.51+002728.5 587734305414512797 332.92714 0.45792 19.336 0.028 19.275 0.022 19.426 0.014 1 22.99 1 27.300 0.73627 4 SDSS .. .. AeB AeB 0 -1 -1 J221142.51+002728.5 332.927140 0.457920 15.157 0.039 14.366 0.050 11.641 0.225 9.072 0.000
J221152.54-004943.0 587734303803900143 332.96893 -0.82861 18.006 0.188 17.805 0.010 18.891 0.014 1 2.65 0 -99.000 0.09293 3 SDSS 8.31 1.69 NA SF 0 -1 -1 J221152.54-004943.0 332.968930 -0.828610 12.786 0.025 12.606 0.026 8.831 0.030 6.765 0.086
J221153.38+000813.4 587734304877642118 332.97244 0.13707 18.589 0.056 18.170 0.015 19.368 0.021 1 0.96 0 -99.000 0.18167 4 SDSS 22.60 11.60 NA SF 0 -1 -1 J221153.38+000813.4 332.972440 0.137070 14.772 0.033 14.190 0.048 9.990 0.067 7.779 0.183
J221202.62-000820.7 587731186192089324 333.01093 -0.13908 18.506 0.048 17.831 0.012 20.147 0.042 1 1.10 0 -99.000 0.36285 5 SDSS 4.96 3.02 NA LERG 0 -1 -1 J221202.62-000820.7 333.010930 -0.139080 14.524 0.033 14.316 0.053 11.849 0.343 8.375 0.000
J221221.89-000507.9 587731186192155065 333.09122 -0.08555 18.981 0.058 18.099 0.020 20.516 0.076 1 1.31 0 -99.000 0.38922 4 SDSS 2.19 0.67 NA LERG 0 -1 -1 J221221.89-000507.9 333.091220 -0.085550 14.839 0.033 14.703 0.066 12.414 0.000 8.822 0.000
J221254.93+003029.9 587734305414643862 333.22888 0.50831 17.123 0.013 16.398 0.006 17.852 0.009 1 1.06 1 3.600 0.08754 3 SDSS 18.90 7.05 NA SF 0 -1 -1 J221254.93+003029.9 333.228880 0.508310 13.487 0.025 13.240 0.030 9.924 0.057 7.691 0.158
J221308.65+003655.6 587734305414644142 333.28604 0.61546 20.592 0.080 20.396 0.054 20.863 0.037 1 27.92 1 32.200 1.20826 3 SDSS .. .. AeB AeB 0 -1 -1 J221308.65+003655.6 333.286040 0.615460 17.000 0.119 15.958 0.184 11.790 0.000 8.511 0.000
J221310.45-003844.4 587734303804031242 333.29355 -0.64569 16.659 0.021 16.089 0.006 17.804 0.014 2 109.07 1 110.100 0.18218 5 SDSS 2.38 0.99 NA LERG 0 -1 -1 J221310.45-003844.4 333.293550 -0.645690 13.871 0.027 13.553 0.033 12.305 0.000 8.769 0.000
J221325.02-000820.9 587731186192220547 333.35426 -0.13915 15.106 0.005 14.599 0.003 15.991 0.004 1 2.23 1 2.900 0.08952 5 SDSS 2.85 0.63 NA LERG 0 -1 -1 J221325.02-000820.9 333.354260 -0.139150 12.462 0.024 12.444 0.025 12.418 0.428 8.709 0.000
J221326.98-000956.2 587731186192220657 333.36245 -0.16561 18.434 0.047 17.689 0.012 20.147 0.045 1 1.06 0 -99.000 0.33617 5 SDSS 0.56 0.25 NA LERG 0 -1 -1 J221326.98-000956.2 333.362450 -0.165610 14.342 0.029 14.214 0.047 11.955 0.000 8.606 0.000
J221352.79+001039.4 587734304877838597 333.46996 0.17761 17.032 0.008 16.466 0.005 17.523 0.006 1 1.67 0 -99.000 0.11263 4 SDSS 14.10 2.34 NA SF 0 -1 -1 J221352.79+001039.4 333.469960 0.177610 13.698 0.026 13.308 0.030 8.938 0.032 6.817 0.073
J221424.74-005436.2 587731185118609782 333.60311 -0.91008 17.093 0.029 16.675 0.008 18.674 0.023 1 3.75 1 4.800 0.26039 5 SDSS -0.81 -0.13 NA LERG 0 -1 -1 J221424.74-005436.2 333.603110 -0.910080 14.032 0.042 13.702 0.052 12.162 0.000 8.258 0.000
J221449.87+004716.6 587731187266158986 333.70780 0.78795 19.141 0.034 18.518 0.013 20.560 0.029 1 47.06 1 48.400 0.31880 5 SDSS 1.75 0.48 NA LERG 0 -1 -1 J221449.87+004716.6 333.707800 0.787950 13.967 0.029 13.719 0.038 12.511 0.000 8.814 0.000
J221457.11-011433.1 587734303267356871 333.73798 -1.24255 15.593 0.007 15.220 0.003 16.400 0.004 1 2.73 0 -99.000 0.06142 4 SDSS 6.96 0.95 NA SF 0 -1 -1 J221457.11-011433.1 333.737980 -1.242550 12.384 0.026 12.200 0.027 8.105 0.027 6.320 0.096
J221458.12-004412.9 587734303804228147 333.74219 -0.73693 19.930 0.095 19.194 0.028 21.713 0.136 1 1.46 0 -99.000 0.44339 4 SDSS 1.99 1.03 NA LERG 0 -1 -1 J221458.12-004412.9 333.742190 -0.736930 14.946 0.033 14.796 0.065 12.032 0.000 8.984 0.000
J221500.37+004814.6 587731187266158887 333.75158 0.80407 15.989 0.045 15.462 0.004 17.013 0.005 1 2.97 1 3.300 0.04398 5 SDSS 8.79 1.78 NA LERG 0 -1 -1 J221500.37+004814.6 333.751580 0.804070 12.563 0.026 12.459 0.029 10.200 0.084 8.190 0.409
J221526.07+000424.0 587734304878035118 333.85865 0.07334 15.239 0.019 14.960 0.003 16.027 0.004 1 2.13 0 -99.000 0.04526 5 SDSS 8.72 1.58 NA SF 0 -1 -1 J221526.07+000424.0 333.858650 0.073340 12.558 0.023 12.344 0.024 8.284 0.027 5.438 0.033
J221542.29-003609.6 587731185655611533 333.92621 -0.60268 16.374 0.041 15.859 0.004 16.822 0.005 1 1.62 0 -99.000 0.09930 5 SDSS .. .. AeB AeB 0 -1 -1 J221542.29-003609.6 333.926210 -0.602680 12.526 0.023 11.632 0.021 8.446 0.026 5.965 0.056
J221608.89-005708.5 587731185118806082 334.03704 -0.95237 17.327 0.005 17.119 0.006 17.235 0.005 1 6.30 1 7.000 2.39625 5 SDSS .. .. AeB AeB 0 -1 -1 J221608.89-005708.5 334.037040 -0.952370 13.711 0.026 12.806 0.026 9.826 0.065 7.884 0.247
J221622.19-005331.4 587731185118806217 334.09248 -0.89206 17.698 0.017 17.049 0.007 18.543 0.013 1 1.01 0 -99.000 0.11208 4 SDSS 8.77 2.89 NA SF 0 -1 -1 J221622.19-005331.4 334.092480 -0.892060 13.708 0.025 13.173 0.030 9.420 0.045 6.659 0.101
J221647.12-005937.5 587731185118871808 334.19634 -0.99376 16.899 0.018 16.479 0.006 18.116 0.012 3 19.85 1 26.800 0.15174 5 SDSS 1.55 0.29 NA LERG 0 -1 -1 J221647.12-005937.5 334.196340 -0.993760 13.635 0.026 13.420 0.033 12.271 0.000 8.797 0.000
J221742.95-001726.6 587734304341426385 334.42899 -0.29073 16.969 0.008 16.664 0.005 17.516 0.006 1 0.85 0 -99.000 0.09469 4 SDSS 30.70 6.45 NA SF 0 -1 -1 J221742.95-001726.6 334.428990 -0.290730 13.864 0.027 13.519 0.033 9.482 0.043 7.511 0.130
J221756.18-000328.4 587731186192744702 334.48411 -0.05791 17.493 0.020 17.003 0.007 18.602 0.014 1 0.94 0 -99.000 0.16216 5 SDSS -0.15 -0.07 NA LERG 0 -1 -1 J221756.18-000328.4 334.484110 -0.057910 14.338 0.028 14.109 0.047 12.461 0.000 8.765 0.000
J221854.84-004946.8 587734303804686697 334.72850 -0.82969 18.546 0.053 17.992 0.013 20.304 0.054 1 2.91 0 -99.000 0.30882 4 SDSS 1.44 0.39 NA LERG 0 -1 -1 J221854.84-004946.8 334.728500 -0.829690 14.755 0.033 14.432 0.058 12.171 0.000 9.046 0.000
